IP_ID,Cluster,Poly_x,Poly_y,Area_km2,PAratio,Wtb_prct,Glc_prct,Elev_avg,Elev_max,Slpe_avg,Slpe5,Slpe10,MAP_avg,PAS_avg,PrctSnow,MAT_avg,MSP_avg,TD_avg,Eref_avg,VegHt_avg
30144,8,-2220768.89871669,2425295.63500994,91.9948954255,1.24390142505978,0.00377733668794,0,244.243602318,986,16.5444577253,19.9991527668,36.6678131473,3266.81481481,692.234567901,21.189893126564,4.75308641975,1015.27160494,12.6296296296,399.987654321,25.0989583333333
30145,10,-2251650.94452901,2458871.6844875,72.8115744724,0.589515778615097,5.92809475312,7.04455456733254,652.28343448,1544,25.7395522705,1.64470670388,6.30481716722,4597.31944444,1493.66666667,32.4899473426072,2.77777777778,1846.76388889,13.2638888889,353.972222222,2.94482758620689
30146,9,-2282781.39947003,2486107.74750353,35.2788728412,0.769617983873415,0,0,181.914033457,693,6.6002790216,66.4166360897,82.3977233649,3146.68571429,426.371428571,13.5498574463514,5.48571428571,1041.57142857,11.8857142857,399.257142857,21.5733333333333
30147,8,-2145513.91934339,2364636.30841328,45.0787298925,1.20765160675615,0,0,232.43751137,857,13.600845193,25.9301436344,47.3452420086,3242.125,677.05,20.8829085861896,5.05,1037.55,14.2,427.5,23.2087912087912
30150,8,-2149153.43293764,2371108.29463414,50.4329244106,1.42712323083689,2.04415888883,0,236.741088788,982,15.6382135936,27.2065018915,40.7267123885,3351.3,778.34,23.2250171575209,4.88,1041.06,14.18,423.58,19.0277777777777
30151,9,-2217492.38974944,2430764.2058983,28.8864673488,1.12463260008361,1.93350674553,0,183.536868973,657,11.3233704185,34.2830435686,54.0425388823,2514.60714286,437.964285714,17.4168075103723,5.35714285714,758.357142857,12.4285714286,411,24.8524590163934
30152,10,-2256414.44000136,2467560.63549746,30.9422676097,1.14173070982414,4.59140798221,0,567.878957169,1244,29.5170150492,1.08725311641,4.7765327084600004,4226.76,1264.96,29.9274148520379,3.08,1706.68,13.16,366.48,1.05084745762711
30153,5,-2034408.14431016,2299438.28663379,2485.87314095,0.156312259144853,0.567169288764,18.7576133546066,1052.54096135,2498,22.8257424804,7.11188458573,16.983552056,2789.91498316,1763.84006734,63.2220005981037,0.838383838384,664.12037037,17.3973063973,345.052609428,7.90459569517161
30155,5,-2093511.22137847,2314051.85987201,178.820586191,0.520197529100782,0.464781875893,7.04290418070745,712.854952398,1732,26.4893424157,4.94240819119,10.6524214921,2893.74853801,1347.12280702,46.552863503005,2.2865497076,887.456140351,16.6432748538,381.637426901,8.79569892473118
30156,7,-2191502.84407685,2415005.28832245,11.1482031379,2.38746511243908,0,0,30.2114959469,65,2.11426809774,92.9715465742,98.0300299549,1675.625,183.625,10.958597538232,6,530.25,12.375,427,14.4347826086956
30157,7,-2189597.40100309,2405428.10648952,11.3713253248,3.28293143717355,0,0,42.757183908,323,4.21104935712,71.5759961771,91.1011992015,1754.7,200.7,11.4378526243802,6,553.4,12.5,424,14.15
30158,9,-2195046.59597378,2410072.27292206,23.9744336952,1.86512471588426,0.661803006564,0,93.2479480164,391,7.3831800031,46.1322722028,69.5033340592,1857.5,263.25,14.1722745625841,5.66666666667,581.916666667,12.7916666667,423.833333333,21.2830188679245
30159,8,-2178514.95457186,2160665.29696884,10.3976014357,2.49959544523152,1.04116813449,0,276.795597484,781,23.6762311016,3.25710208292,11.5498998545,2903.16666667,374,12.8824846431909,5.83333333333,838.666666667,12.25,431,21.4583333333333
30160,5,-2113915.38064854,2340624.42746737,106.263517155,0.500587671178617,2.60665756092,1.21918120210848,569.180655106,1569,21.9740465671,6.38272296022,15.1850799184,3348.65686275,1261.6078431400001,37.67504091488,2.90196078431,1153.57843137,16.0784313725,384.019607843,14.9124423963133
30161,9,-2209972.79689743,2430387.52659429,18.5125854951,2.50871894646994,0,0,97.0903829029,287,7.64679709669,36.0742702496,70.3232558277,2041.91666667,271.416666667,13.2922499285748,5.75,606.666666667,12.5,424.166666667,18.6136363636363
30162,8,-2214670.92538759,2430066.26401562,12.6062784309,2.7417250637862,0,0,203.297139142,682,17.8193627629,10.8766343442,28.0878511102,2732.33333333,557.75,20.4129559595222,4.91666666667,810.833333333,12.6666666667,408.166666667,26.090909090909
30163,9,-2177305.90372877,2398982.19055842,58.147057269,0.83832029332406,0.86012702266,0,277.407861369,747,12.6797752573,19.9746735103,44.5350318053,2206.58181818,423.945454545,19.2127684118539,4.90909090909,697.745454545,13.0727272727,416.109090909,11.1519999999999
30164,6,-2120290.52933419,2350608.79014487,55.3233076248,0.693457415232967,0,0,432.382130686,1146,20.2089166114,5.96678400389,16.7295007702,3213.58181818,925.690909091,28.8055808585344,3.98181818182,1131.10909091,15.3454545455,404.781818182,24.4745762711864
30165,6,-2117103.87227588,2347260.02372486,43.1184694701,0.744629068520488,0,0,480.550892518,1112,18.0214767637,10.2285722987,24.4078977663,3297.81578947,1131.36842105,34.306598466248,3.31578947368,1128.52631579,15.9736842105,395.342105263,23.9080459770114
30166,8,-2158615.52575137,2385206.05392732,57.0880661726,0.911434137584782,0,0,240.419581422,778,12.8968954604,27.6007304437,47.5347510774,2999.2037037,594.981481481,19.8379816865054,5.05555555556,912.592592593,13.7407407407,425.925925926,23.7033898305084
30167,10,-2262384.8012505,2475625.29768267,41.988255193,0.970204613549351,0.288304055912,0,324.461508402,1042,21.3080017589,17.1836173519,25.2589202183,3744.68421053,804.552631579,21.4851930455606,4.63157894737,1300.65789474,12.3947368421,382.578947368,6.41111111111111
30168,10,-2263521.89821664,2465840.10839636,33.4273934248,1.65538212932223,0.00179568855294,0,305.877720714,886,20.0521912442,5.70171416149,17.1251720787,3999.6969697,921,23.0267444503197,4.24242424242,1366.84848485,12.5757575758,376.121212121,12.2820512820512
30170,8,-2235975.25305628,2213089.83615241,33.3200221213,1.59375972534743,0,0,272.427512966,846,23.9762708017,3.04304655892,10.0845147693,2537.10714286,311.107142857,12.2622784667382,5.82142857143,755.642857143,11.8928571429,416.892857143,20.0447761194029
30171,8,-2160615.88374159,2391087.92979168,20.429081979,1.18969229266803,0,0,323.570512821,914,15.4405670218,16.0079501024,35.2228423547,3275.55,813.85,24.8462090335974,4.65,972.15,13.8,412.7,23.6666666666666
30173,8,-2161140.65598552,2382121.82190733,27.4330662365,1.754287144921,0,0,163.651692123,766,12.5834611112,23.4077244586,51.8805723895,2714.14285714,487.571428571,17.9641033738649,5.38095238095,839.571428571,13.4761904762,431.571428571,22.6666666666666
30174,9,-2166421.37164353,2375310.36255885,31.2878749827,2.13271436347417,0,0,99.2608581894,498,6.96364744325,50.3302987485,73.4857270196,2273.92857143,295.821428571,13.0092665305211,5.75,736.714285714,13,440.214285714,16.890625
30175,9,-2162140.53335175,2369397.30926408,20.0565448417,1.53324149744756,3.32104296662,0,89.4918433931,312,7.32820346688,40.971244166,71.7876611535,2232.31578947,258.368421053,11.5740085821075,6,720.157894737,13,448.105263158,17.4634146341463
30176,9,-2181860.92315339,2405659.77665476,50.2776301191,0.841950760818828,0,0,209.604813791,680,9.21913531025,43.1106302397,66.3904299723,2005.79591837,358.673469388,17.8818525904407,5.0612244898,637.265306122,13,418.12244898,15.2115384615384
30177,5,-2243331.59553148,2460660.03390907,76.1049859762,0.535623782260863,2.93341447781,21.9857070341344,616.338426773,1603,22.7557256098,6.30514329112,13.9391935204,4446.33333333,1640.18666667,36.8885223780919,2.52,1518.44,13.3866666667,352.346666667,1.175
30178,8,-2264098.34608077,2480502.10127828,41.848695722,0.824867093857099,0,0,323.994716243,918,20.7388064591,7.56906065722,19.564962965,3710.55,752.475,20.2793386425193,4.65,1234.625,12.35,379.925,15.340909090909
30181,8,-2237083.51202011,2203903.7906782,15.5225193997,2.31994377532891,7.34069741155,0,157.250396197,478,20.5369844964,3.16288586142,16.1539725275,2361,233.5,9.88987717069038,6.25,716.583333333,11.75,421.083333333,16.8387096774193
30182,7,-2278313.52016477,2486472.687705,16.3290334623,1.70684793631486,0,0,84.8017068273,217,3.38822542119,81.09802551,95.4991594895,2733.14285714,265.214285714,9.7036378841728,6,906.857142857,11.7142857143,407.928571429,16.96875
30183,9,-2288635.63157796,2481760.2230293,63.8891700581,0.867374102801492,0,0,168.484926235,982,6.21559783488,54.4440450852,83.5223652206,2845.87037037,298.388888889,10.484978233573,6.03703703704,937.444444444,11.3888888889,405.333333333,16.8345323741007
30185,5,-2104788.98175422,2331200.55337599,290.374702896,0.408079059758643,0.131727265138,9.2949374681799,691.840652198,1728,25.6002163288,4.12617448289,10.8556119818,3034.21299639,1328.80866426,43.7941787818116,2.37545126354,983.36101083,16.2490974729,374.55234657,10.3963815789473
30186,9,-2146383.42216652,2378825.54783231,46.4374171932,0.719006196186862,0,0,208.397745288,758,11.5772099059,39.1908301802,55.5141911331,3109.93023256,595.720930233,19.1554435529127,5.27906976744,970.581395349,14.0465116279,431.744186047,22.4583333333333
30187,8,-2143344.75125729,2373619.99198821,60.3157539986,0.59616113847915,0,0,246.919804268,815,14.9171763173,22.0017798098,41.2035523199,3494.63157895,809.385964912,23.1608381778312,4.63157894737,1107.31578947,14.2456140351,418.842105263,26.7364341085271
30188,9,-2284165.90614245,2499395.28798889,15.3024561941,1.99814090629053,0,0,112.996791444,510,12.2606780836,19.8773917761,43.8380468453,2890.26666667,306.333333333,10.5987913456421,5.8,970.4,11.8,400.6,21.4848484848484
30189,10,-2253171.87260731,2472443.5863783,101.305664698,0.539939196899628,5.14494436389,3.1778920830873,636.121099434,1407,28.4957996849,1.69429550492,6.22009438393,4219.70103093,1366.60824742,32.3863761295621,2.88659793814,1714.80412371,13.1237113402,352.628865979,3.07281553398058
30190,9,-2279463.87405721,2497563.51393722,45.6703677581,1.10654956462203,0,0,119.685427496,583,10.3121915917,31.63323828,56.9873480682,2972.45454545,348.25,11.7159066581211,5.84090909091,991.886363636,12,406.25,23.5102040816326
30191,10,-2245294.10495314,2466682.42197567,83.0735778634,0.570084318292463,4.2528382132500004,8.89884667164586,614.372375037,1589,26.7836458777,4.2012932748,9.0757520048500009,4388.02439024,1557.2195122,35.4879411259341,2.60975609756,1585.59756098,13.256097561,354.37804878,1.23214285714285
30192,9,-2187691.01420741,2169798.42651184,71.2144265155,0.759944952717496,4.73556753403,0,137.409917165,743,7.72964742412,38.9517392911,70.8375770459,2724.02816901,226.056338028,8.29860500708978,6.67605633803,793.338028169,12.0281690141,436.197183099,20.6058394160583
30194,7,-2176486.99996886,2417552.21614269,187.349203903,0.547467401401156,0,0,148.332736014,722,5.11313920641,68.7024469674,87.1178904212,1887.63535912,293.563535912,15.5519197335261,5.54143646409,608.696132597,13,430.668508287,20.7398989898989
30195,8,-2158485.62217323,2395186.03531338,52.2076974988,0.799472965201162,0,0,310.437764872,957,16.209337291,18.2513662402,33.5944012525,3415.85714286,822.714285714,24.0851490945304,4.59183673469,1006.83673469,14.0612244898,419.448979592,25.1261261261261
30196,8,-2162611.60658918,2400719.57242863,21.4129854443,1.56440844599435,0,0,210.714231064,859,13.8221225611,28.1668483806,49.6553586965,2848.55555556,577,20.2558801731555,5.11111111111,870.888888889,13.6666666667,426.444444444,23.5652173913043
30198,10,-2209015.43416494,2480838.36893118,91.0597131696,0.898142297993941,0,0,388.625224901,985,20.5779924177,7.76402338674,20.9117600651,3445.55,1164.8625,33.8077375165068,3.5,901.3625,13.725,377.5625,10.7447916666666
30199,8,-2226477.41115382,2495520.45352237,40.5304974228,1.20765346205688,0.269621447821,0,195.664240954,655,14.0196492236,22.6238044359,42.6951702527,2366.54054054,497.72972973,21.031954500827,4.78378378378,675.864864865,13.4324324324,393.054054054,21.0361445783132
30202,10,-2141131.61145866,2424854.25890327,46.902605534,1.15694488409586,0,0,340.377404687,1120,19.9477393884,11.6318938887,25.5484500045,3042.2,753.325,24.7625073959634,4.45,1146.3,14.55,410.725,11.21875
30203,5,-2122449.07179713,2410752.37293142,60.1261293983,0.673799994102456,3.80768187025,12.3884702203398,871.566371681,1662,24.9366274618,3.34545780775,10.0096497306,4276.44827586,1958.70689655,45.8021884096353,1.03448275862,1968.13793103,16.7068965517,351.293103448,0.56
30204,9,-2192553.93578881,2177190.92618524,44.3142632766,1.43357831330238,2.6863842718,0,140.427911275,694,11.7339497139,24.4389533482,49.7330352869,2667.25,206.3,7.73455806542318,6.675,789.675,11.75,429.75,22.2022471910112
30205,10,-2269895.87360538,2534472.01376256,39.6662786698,0.910898470071301,1.22878257042,0,342.628612717,903,18.5935680275,9.12831092817,21.048762135,4975.60526316,1229.76315789,24.7158504915034,4.13157894737,1701.02631579,13.3684210526,383.5,11.75
30206,10,-2199625.96582332,2481063.83914304,64.7126301291,0.912807577913567,0,0,371.507343631,1072,20.9621768341,8.26771384505,20.8643159035,3092.15517241,971.810344828,31.428252808884,3.62068965517,866.724137931,13.9655172414,381.844827586,5.66423357664233
30207,8,-2249611.98137217,2523100.39424394,42.6946517024,0.74094224537657,0,0,279.207101727,679,15.5810808162,16.1242438806,29.9153607527,3497.64102564,729.974358974,20.8704768048753,4.5641025641,1132.87179487,13.4102564103,392.461538462,26.9120879120879
30208,8,-2133747.09990049,2421419.79092961,64.6119807018,0.853546702753783,2.89037705514,0,357.801065719,1115,19.2148354667,8.705384698,23.1637958188,3010.13793103,760.706896552,25.2714963228181,4.25862068966,1158.72413793,15.0172413793,412.586206897,18.7714285714285
30209,10,-2128642.94766046,2414746.72362324,11.4988144296,1.73101842035259,0,0,473.797559225,1305,32.0668632727,0.0883362448535,1.06898173931,3464.6,1117.8,32.2634647578364,3.1,1447.4,15.4,393,3.26923076923076
30210,5,-2126238.13405742,2407493.67101261,30.7216814593,0.977673164768581,0.669297493886,5.79077987582343,704.584754797,1422,25.0958017011,3.95472297723,11.7653864473,3938.10714286,1532.32142857,38.9101000298628,2.21428571429,1739,15.6785714286,371.535714286,3.86363636363636
30211,9,-2134865.4196128,2409685.57070834,14.0128411241,2.60959131009423,0.781782398528,0,56.848358209,162,6.03686167235,43.9706247346,83.3551105424,2505.5625,349.375,13.9439746563895,5.875,837.0625,14,442.0625,9.53571428571428
30213,10,-2273383.15344043,2544276.87555986,56.9518108072,1.37660610630647,0.949981584334,0,268.3450907,882,18.8023614236,5.61993242465,18.0931755116,4498.9,956.48,21.2603080753073,4.44,1560.82,13.02,392.24,15.6269841269841
30214,9,-2158419.90499065,2444104.57923452,35.0445199419,1.0527133211513,0,0,202.918811418,802,7.7247780965,35.331846787,71.9150522077,1974.06451613,314.677419355,15.9405843519187,5.25806451613,670.516129032,13.1290322581,410.35483871,22.6619718309859
30215,8,-2229084.87668194,2209609.59063784,58.7467591769,1.66365075573183,0,0,290.331843575,722,21.5399817068,3.33355948433,15.069502624,2749.03846154,391,14.223154949275,5.48076923077,821.115384615,12.2884615385,418.365384615,22.295652173913
30216,8,-2154728.20005863,2436426.09399862,14.636697768,1.5660799551996,0,0,231.120650954,811,18.3115563232,8.82909920275,30.992260808,2038.90909091,313.181818182,15.3602639557716,5.36363636364,689.090909091,13.1818181818,416.818181818,23.65625
30217,11,-2119145.60098245,2402876.27315623,208.006169591,0.376447471976502,0.101651752136,51.3584505396667,931.935745502,2117,18.5591303123,25.6014159073,37.4959177048,4491.14572864,2237.21105528,49.8138156821169,1.02512562814,2021.53266332,16.1155778894,337.115577889,3.82086167800453
30218,10,-2262640.54882696,2535260.41266817,71.6646254624,0.934638597955549,0,0,280.614945155,769,19.0496731226,7.02320538367,17.8697750534,4509.76811594,1020.50724638,22.6288186031775,4.42028985507,1515.34782609,13.7246376812,393.985507246,14.7870967741935
30219,5,-2120782.83571141,2415132.19905326,92.5777691445,0.560398700158486,3.22236508806,10.0136002314104,812.887807468,1762,29.1599626005,2.30444351968,6.67778944447,4229.35955056,1955.25842697,46.2306030876733,1.1797752809,1921.71910112,16.8202247191,352.707865169,2.06417112299465
30220,8,-2153304.19802961,2442274.51175684,56.669347923,0.658422411313694,0,0,287.075632683,992,14.7934842168,20.1313197727,40.7060356469,2473.83018868,587.735849057,23.7581322981027,4.39622641509,834.320754717,13.7924528302,405.830188679,22.0916666666666
30221,8,-2142973.398605,2437471.48394792,18.2972555513,1.61118699368542,0,0,208.658438061,872,15.4825160054,19.3950905945,40.2098420354,2535.88235294,489.058823529,19.285548596606,5.05882352941,891.235294118,14.4705882353,420.294117647,21.6315789473684
30222,10,-2141114.28182044,2431795.9209925,27.9848351343,1.27075053881785,0,0,358.866372981,1155,16.2659577418,9.70174611218,31.6224383402,3341.91304348,962.217391304,28.7924125728305,3.60869565217,1308.91304348,14.6956521739,403.086956522,10.633333333333301
30225,8,-2159716.79894239,2449978.38944993,22.8485954522,1.59612601572744,0,0,274.691260745,809,16.5728316394,10.5095081604,28.0395899099,2204.25,456.6,20.7145287512759,4.7,745.45,13.3,398.65,21.0980392156862
30226,8,-2179657.44746971,2168438.26212917,62.6478871203,1.41867823124742,1.10979483344,0,218.577119644,743,17.5969313843,7.53795253976,24.1124777283,2834.47368421,305.157894737,10.7659455946598,6.28070175439,823.228070175,12.0701754386,436.561403509,19.4117647058823
30228,8,-2147152.327321,2441777.99099377,66.0193056391,0.885579894838978,0,0,247.437228901,873,12.8656748562,22.8799735389,44.252568587,2617.71428571,565.53968254,21.6043319023492,4.52380952381,903.714285714,14.0952380952,410.841269841,20.3333333333333
30229,8,-2277712.02830977,2555617.43249514,32.752885445,1.58262023054797,2.51610965636,0,172.759889835,823,12.6794123411,19.9188102959,43.3765661795,3677.48484848,569.545454545,15.4873637285115,5.39393939394,1278.90909091,12.6060606061,410.909090909,19.4393939393939
30230,8,-2230008.99036274,2516359.76989793,48.7804298301,0.74606865249139,4.11899656371,0,292.827094175,846,17.7826810618,12.3031101678,24.446434473,2751.91666667,732.708333333,26.6253823092552,4.14583333333,810,14.0208333333,386.5,26.4897959183673
30231,11,-2105189.65077555,2425281.44848048,1080.84311588,0.182090116086065,0.0479819073354,70.8061790993968,1260.45930669,2814,16.849432116,35.4622208959,44.1238603851,4701.63804878,2971.37853659,63.1987938195503,-0.733658536585,1815.72585366,16.7580487805,289.655609756,0.192906574394464
30232,10,-2274392.1197469,2550770.90060256,49.0314213038,1.87048474081677,3.66498360052,0,315.974414716,933,17.711126494,9.46306880317,25.8263105527,4714.29268293,1080.90243902,22.9281996625674,4.21951219512,1641.09756098,13,384.365853659,9.8076923076923
30233,8,-2225579.75947482,2511011.64220911,25.4144764318,1.0004766682389,0,0,325.572721396,761,19.2097030797,2.6253632115,13.479713801,2626.04545455,672.409090909,25.6053865992286,4,788.181818182,13.9090909091,386.863636364,28.5535714285714
30234,9,-2181050.82646769,2474988.97271956,40.8144181351,1.03929298155512,0,0,186.320819113,542,11.2333716438,27.7200517024,50.0048767466,1934.75675676,329.459459459,17.0284692537124,5.13513513514,617.972972973,12.8648648649,397.810810811,29.5340909090909
30236,8,-2190875.76848845,2479646.21183637,82.8465482046,1.22668290274435,0,0.347142707575149,282.068648755,1101,20.2129844132,9.19119697797,21.6907582572,2557.22352941,651.305882353,25.4692589389426,4.42352941176,766.752941176,13.5176470588,391.905882353,19.8268156424581
30237,8,-2232380.70467182,2217323.14073027,38.9034445598,1.66300636282636,0.544522103607,0,248.853920742,811,22.3210879292,2.97772597478,11.2776985543,2736.03030303,394.848484848,14.4314368306055,5.66666666667,807,12.1212121212,412.03030303,16.7926829268292
30238,8,-2184619.04973259,2480837.58267599,35.2724501749,1.45471921795526,0,0,220.52255814,630,17.5408908453,12.548487777,28.2385195239,2125.53333333,392.633333333,18.4722265784406,5,669.6,13.4666666667,400.766666667,28.1038961038961
30239,8,-2195353.7473643,2486955.12779858,70.627159519,0.900807194197434,0.178191857728,0,366.102144928,954,16.8181846257,8.85856505957,26.8939234806,2562.36764706,677.161764706,26.4271899265883,4.11764705882,767.308823529,13.9705882353,390.411764706,17.7027027027027
30240,10,-2267694.28358241,2551671.41876546,50.7911579203,0.640369819990076,0.771968988809,0,275.229280877,836,17.2517898161,12.6436719185,25.2304639574,4761.91666667,1074.1875,22.5578811052814,4.29166666667,1631.5,13.2916666667,390.75,13.6272727272727
30241,8,-2197951.80083591,2493900.32530259,50.5288223276,0.667368477684539,0,0,335.801134522,944,15.990985921,16.6424473208,36.744556773,2378.56,668.58,28.1086035248217,3.82,749.12,14,383.26,18.9909909909909
30242,8,-2203267.73442971,2495112.76522945,29.3843956712,1.79634656576839,0.50920207893,0,223.101505856,889,13.2837662344,18.2416945989,42.3991436371,1986.59090909,387.545454545,19.508065438723,5.13636363636,594.545454545,13.3636363636,401.772727273,22.0344827586206
30243,8,-2205829.38678766,2487989.7366692,19.0718846688,2.36036684072199,0,0,193.628657487,845,12.379436194,18.2193002417,46.8078554869,2293.66666667,533.444444444,23.2572784962894,4.72222222222,648.277777778,13.3333333333,397.611111111,16.2631578947368
30244,10,-2139904.32890606,2444610.88512632,66.4456530154,0.930921340044029,0.380479592366,1.38490593739877,524.367608937,1416,21.8485801467,3.8857509334400002,13.6480955463,3454.61538462,1186.36923077,34.3415720329311,2.86153846154,1428.50769231,15.5076923077,390.169230769,11.8827586206896
30245,8,-2261638.25138673,2550586.35213529,15.3209007708,2.06251118297624,0,0,211.473882606,559,17.2622265007,6.0286165913,19.6744053676,3961.6,703.666666667,17.7621836295183,5,1336.33333333,13.6,412.8,20.3333333333333
30246,10,-2265091.77834208,2544139.9712803,37.9348203814,1.11130144801642,2.00610622697,0,272.418378378,713,16.5775500549,8.13084010474,22.9832683068,4870.86111111,1127.55555556,23.1489982949451,4.13888888889,1668.80555556,13.3611111111,387.111111111,15.8589743589743
30247,9,-2175985.94744806,2474326.03235289,38.8065044591,1.12264838361091,0,0,193.789407048,484,12.5777948701,19.2428778085,43.2284255792,1880.45945946,308.72972973,16.4177817382277,5.24324324324,606.27027027,12.8378378378,397.324324324,29.6904761904761
30248,8,-2203021.86167952,2192652.55945772,25.0256063176,1.90418303668513,0,0,195.420619236,508,17.5393601414,6.08244035845,19.132533498,2858.59090909,299.454545455,10.4755998664505,6.13636363636,864.045454545,12.0909090909,427.772727273,18.754716981132
30249,5,-2126988.23174123,2438848.75514729,397.520460207,0.259570387799407,2.87458357993,17.1064596675437,740.891569492,2091,24.8473024104,6.03541868026,13.3961389347,3972.73947368,1733.95263158,43.6462708684447,1.71578947368,1769.16842105,16.4289473684,365.052631579,4.07878787878787
30250,8,-2261455.02053817,2542325.81597877,52.0908778791,0.846851320975966,0,0,244.700880226,656,17.4144233104,10.2736834225,23.6470673095,4339.63829787,924,21.2920970960534,4.59574468085,1464.70212766,13.8723404255,402.063829787,21.8034188034188
30252,8,-2221894.39473635,2518120.4803126,36.4363228928,0.947605380333465,0,0,276.841348315,767,17.7126621562,17.2616753006,32.3012412309,2312.88571429,536.142857143,23.1806895529026,4.51428571429,701.6,13.9428571429,392.857142857,19.9480519480519
30253,8,-2229555.82493824,2523687.99594767,67.2620982499,0.662354438151528,0,0,280.774668451,893,16.4816205975,16.9399898045,32.4876455162,2689.28571429,653.952380952,24.3169544045508,4.44444444444,791.46031746,14.0158730159,396.142857143,19.0068027210884
30254,8,-2262454.53809693,2554243.92257122,31.9260032392,1.30543434121396,0,0,211.723136247,565,14.8776883829,12.1728262568,28.2640166039,4499.64516129,928.806451613,20.6417710357125,4.64516129032,1530.48387097,13.8387096774,406.290322581,23.1304347826086
30255,10,-2275207.23884156,2566660.34976317,36.1033588456,1.00697173196004,5.73491220609,0,328.518921369,815,19.7036068213,6.14029958054,20.6063061551,4947.41935484,1253.06451613,25.3276390428505,3.96774193548,1721.16129032,13.1935483871,377.516129032,11.5068493150684
30256,8,-2183520.29316267,2488641.12580607,62.2030567967,0.788153349420714,0.188033635885,0,287.533965245,852,17.8719422753,8.50636940167,24.046081999,2476.56666667,592.933333333,23.9417473114204,4.23333333333,782.15,14,396.9,21.4586466165413
30257,10,-2246863.73219961,2543397.4558682,26.2404415401,1.19355024750211,0,0,377.682430316,896,21.9411008786,5.90528378954,12.9088668069,3697,916,24.7768460914254,4.20833333333,1210.45833333,13.8333333333,396.916666667,15.7592592592592
30258,8,-2256612.40608227,2538276.15461191,12.4766463711,1.48838173107141,0,0,233.502304147,637,17.737267782,13.0732682381,26.2911044292,3803.72727273,762.727272727,20.0521020051886,4.63636363636,1263.54545455,13.5454545455,405.090909091,21.9629629629629
30259,8,-2200451.01007419,2188766.39449515,36.9904049282,2.26811958088789,0.37218357554,0,181.735294118,705,16.10838119,8.26841029978,28.1727803954,2795.97297297,275.054054054,9.83750761230807,6.2972972973,846.918918919,11.9189189189,424.810810811,19.9210526315789
30262,5,-2133295.38552101,2446754.84432843,40.7028604693,0.875174897795102,0,3.36536536267068,627.135824794,1405,22.2544301655,2.63574018805,10.0051207262,3731.33333333,1483.33333333,39.753439342451,1.97435897436,1672.58974359,16.3333333333,374,7.19101123595505
30263,8,-2194521.65687842,2497313.26332807,82.4700001613,0.957681091895971,2.47184734815,0,256.106532963,980,15.9669101628,16.8826035215,35.0676128866,2217,569.72,25.6977898060442,4.28,698.386666667,14,392.546666667,22.9885057471264
30264,9,-2200030.3275044,2508434.77568382,40.4276921434,1.08864845730857,0,0,149.177186929,468,7.93865093674,35.4992329741,69.2638687486,1697.15789474,285.5,16.8222415182965,5.28947368421,532.105263158,13.8157894737,405.131578947,28.0602409638554
30265,8,-2234323.49235897,2532614.38276031,43.6904571853,0.891700989139632,0,0,319.341257956,873,18.1090866064,11.9405723132,23.4993577536,2954.36585366,803.731707317,27.2048807469562,4.09756097561,883.756097561,14.2926829268,394.634146341,25.8469387755102
30266,8,-2241043.19553726,2542776.96560122,35.3120212053,1.01854506491359,0,0,343.796653498,774,17.5914458027,9.73248551808,23.4050075522,3330.02941176,899.941176471,27.0250218599528,4,1068.88235294,14.2058823529,399.470588235,23.1184210526315
30267,10,-2136038.14651145,2456587.45758193,27.9427805929,1.1888379507659,0.00242469904556,0,609.65480741,1498,24.0671964979,2.70692627375,7.8152453032,3210.14814815,1077.85185185,33.576389690026,3.14814814815,1328,15.5555555556,394.666666667,1.32203389830508
30269,8,-2222556.09182235,2529721.46760684,57.695947925,0.598999922658862,4.20380704031,0,323.576251951,816,20.5775082832,10.3007490029,20.9519526256,2518.62264151,673.113207547,26.7254489201068,4.16981132075,777.301886792,14.4528301887,393.811320755,17.6016949152542
30270,9,-2185568.90720457,2178539.28514269,69.0031631051,1.10004498005894,1.30956541178,0,169.329455064,715,13.0102861011,20.4084156562,44.9251129851,2798.42857143,277.777777778,9.92620575039566,6.38095238095,828.793650794,12.0952380952,437.507936508,20.4328358208955
30271,8,-2190882.06248895,2503365.24607847,24.6317192001,1.37920408767037,0.0468201997176,0,211.825381047,648,13.2199081209,14.9914004424,40.8330493829,2075.2,495.4,23.8723978411719,4.32,667.32,14.04,395.92,27.537037037037
30273,10,-2273904.23203416,2572232.22142736,83.8392933224,0.726640652349819,10.069341737,0,290.975640775,880,19.5575543022,7.07621086336,20.5331032192,4748.91463415,1072.41463415,22.5823102070132,4.24390243902,1637.85365854,13.2804878049,380.268292683,12.7423312883435
30274,8,-2234562.91838103,2539107.83539574,27.482913643,1.10425574900072,0,0,269.877198212,790,13.6249678031,18.2464986018,39.2883632974,2715.57692308,645.769230769,23.7801855392323,4.53846153846,847.153846154,14.3461538462,411.884615385,23.4833333333333
30275,8,-2283185.63917703,2582026.2969062,48.8918666095,1.34208157824198,8.96196650921,0,233.679745137,807,17.8768479514,18.9750698365,34.4646391998,4288.43478261,929.282608696,21.6695054443716,4.52173913043,1481.58695652,12.6956521739,377.804347826,18.5578947368421
30277,10,-2257771.42221176,2557255.70344318,163.849080186,0.703602351421511,0.526166232477,0,326.697802473,907,18.9006202648,8.01686184162,20.625883423,4541.49006623,1077.0397351,23.7155585368058,4.30463576159,1528.12582781,14.0132450331,401.880794702,13.4972067039106
